Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,0,4853,1095,0,0,7,1,0,9.93988
1,1,100,35,0,0,9,1,120,12.7674
1,0,4853,1019,0,0,9,1,0,12.7674
1,1,72,26,0,0,8,1,95,11.3635
1,0,4853,1053,0,0,8,1,0,11.3635
1,1,69,25,0,0,7,1,85,11.1106
1,0,4853,1065,0,0,7,1,0,11.1106
1,1,96,35,0,0,7,1,126,10.0884
1,0,4853,1083,0,0,7,1,0,10.0884
1,1,67,24,0,0,8,1,88,11.0863
1,0,4853,1076,0,0,8,1,0,11.0863
1,1,69,24,0,0,7,1,88,9.01943
1,0,4853,1040,0,0,7,1,0,9.01943
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,84,14,0,0,13,1,108,11.2242
1,0,4853,555,0,0,13,1,0,11.2242
1,1,67,11,0,0,13,1,82,10.9855
1,0,4853,560,0,0,13,1,0,10.9855
1,1,76,13,0,0,13,1,95,11.3322
1,0,4853,554,0,0,13,1,0,11.3322
1,1,90,15,0,0,13,1,113,12.2406
1,0,4853,559,0,0,13,1,0,12.2406
1,1,66,12,0,0,13,1,86,11.7114
1,0,4853,552,0,0,13,1,0,11.6462
1,1,65,13,0,0,13,1,83,10.9337
1,0,4853,559,0,0,13,1,0,10.9337
1,1,139,23,0,0,13,1,184,11.7731
1,0,4853,541,0,0,13,1,0,11.7731
1,1,81,15,0,0,13,1,112,11.5314
1,0,4853,551,0,0,13,1,0,11.509
1,1,74,12,0,0,13,1,96,11.0243
1,0,4853,561,0,0,13,1,0,11.0243
1,1,78,13,0,0,13,1,99,11.8519
1,0,4853,546,0,0,13,1,0,11.8519
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,86,14,0,0,13,1,108,12.0346
1,0,4853,607,0,0,13,1,0,12.0346
1,1,81,14,0,0,13,1,108,11.651
1,0,4853,614,0,0,13,1,0,11.651
1,1,71,12,0,0,13,1,85,11.9869
1,0,4853,604,0,0,13,1,0,11.9869
1,1,98,17,0,0,13,1,118,13.0346
1,0,4853,602,0,0,13,1,0,13.0346
1,1,74,12,0,0,13,1,95,12.4914
1,0,4853,612,0,0,13,1,0,12.4914
1,1,74,12,0,0,13,1,92,11.6359
1,0,4853,620,0,0,13,1,0,11.6359
1,1,78,13,0,0,13,1,101,12.3984
1,0,4853,604,0,0,13,1,0,12.3984
1,1,105,17,0,0,13,1,132,12.369
1,0,4853,604,0,0,13,1,0,12.369
1,1,70,12,0,0,13,1,91,11.6755
1,0,4853,601,0,0,13,1,0,11.6755
1,1,75,12,0,0,13,1,101,12.573
1,0,4853,604,0,0,13,1,0,12.573
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,58,17,0,0,9,1,70,12.8458
1,0,4853,786,0,0,9,1,0,12.8458
1,1,110,32,0,0,9,1,128,13.4278
1,0,4853,800,0,0,9,1,0,13.4278
1,1,82,25,0,0,7,1,101,11.2232
1,0,4853,844,0,0,7,1,0,11.2232
1,1,66,19,0,0,10,1,86,13.4008
1,0,4853,814,0,0,10,1,0,13.4008
1,1,87,26,0,0,9,1,107,15.1265
1,0,4853,787,0,0,9,1,0,15.1265
1,1,71,20,0,0,8,1,93,10.9038
1,0,4853,813,0,0,8,1,0,10.9038
1,1,88,26,0,0,9,1,106,10.7285
1,0,4853,831,0,0,9,1,0,10.7285
1,1,84,25,0,0,9,1,102,12.4979
1,0,4853,817,0,0,9,1,0,12.4979
1,1,134,38,0,0,11,1,153,11.5658
1,0,4853,809,0,0,11,1,0,11.5658
1,1,83,25,0,0,9,1,106,14.0479
1,0,4853,793,0,0,9,1,0,14.0479
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,62,18,0,0,9,1,76,13.5418
1,0,4853,865,0,0,9,1,0,13.5418
1,1,81,27,0,0,9,1,105,14.2891
1,0,4853,867,0,0,9,1,0,14.2891
1,1,73,22,0,0,7,1,86,11.6743
1,0,4853,913,0,0,7,1,0,11.6743
1,1,45,13,0,0,10,1,51,13.7936
1,0,4853,870,0,0,10,1,0,13.7936
1,1,73,22,0,0,8,1,80,15.8418
1,0,4853,848,0,0,8,1,0,15.8418
1,1,74,22,0,0,8,1,96,11.5305
1,0,4853,890,0,0,8,1,0,11.5305
1,1,75,22,0,0,9,1,86,11.4481
1,0,4853,916,0,0,9,1,0,11.4481
1,1,80,24,0,0,9,1,121,13.2964
1,0,4853,905,0,0,9,1,0,13.2964
1,1,66,19,0,0,11,1,80,12.1354
1,0,4853,880,0,0,11,1,0,12.1354
1,1,90,27,0,0,9,1,122,15.0626
1,0,4853,865,0,0,9,1,0,15.0626
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,450,5353,0,0,151,1,497,2.03415
1,0,18983,131609,0,0,151,1,0,2.03415
1,1,383,4631,0,0,149,1,436,2.02864
1,0,18983,130985,0,0,149,1,0,2.02864
1,1,387,4834,0,0,152,1,430,2.05427
1,0,18983,128622,0,0,152,1,0,2.05427
1,1,357,4348,0,0,149,1,399,1.96254
1,0,18983,129685,0,0,149,1,0,1.96254
1,1,440,5389,0,0,150,1,484,2.06062
1,0,18983,129344,0,0,150,1,0,2.06062
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,705,8621,0,0,151,1,745,2.16935
1,0,18983,138902,0,0,151,1,0,2.16935
1,1,640,7734,0,0,149,1,689,2.15993
1,0,18983,137961,0,0,149,1,0,2.15993
1,1,661,7691,0,0,151,1,714,2.19146
1,0,18983,133772,0,0,151,1,0,2.19146
1,1,584,7190,0,0,149,1,627,2.09583
1,0,18983,135000,0,0,149,1,0,2.09583
1,1,648,7671,0,0,151,1,687,2.1882
1,0,18983,134451,0,0,151,1,0,2.1882
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,185,1301,0,0,63,1,225,2.54466
1,0,18983,77031,0,0,63,1,0,2.54466
1,1,258,1664,0,0,63,1,310,2.54523
1,0,18983,76800,0,0,63,1,0,2.54523
1,1,174,1093,0,0,63,1,215,2.56837
1,0,18983,76422,0,0,63,1,0,2.56837
1,1,193,1271,0,0,63,1,242,2.52999
1,0,18983,76390,0,0,63,1,0,2.52999
1,1,200,1260,0,0,63,1,227,2.55247
1,0,18983,78247,0,0,63,1,0,2.55247
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,172,1195,0,0,63,1,207,2.72441
1,0,18983,82012,0,0,63,1,0,2.72441
1,1,214,1489,0,0,63,1,270,2.73385
1,0,18983,85686,0,0,63,1,0,2.73385
1,1,176,1150,0,0,63,1,222,2.73776
1,0,18983,87991,0,0,63,1,0,2.73776
1,1,205,1375,0,0,63,1,273,2.70232
1,0,18983,87939,0,0,63,1,0,2.70232
1,1,184,1209,0,0,63,1,224,2.72793
1,0,18983,87159,0,0,63,1,0,2.72793
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,236,2265,0,0,48,1,287,2.91505
1,0,18983,104679,0,0,48,1,0,2.91505
1,1,195,1878,0,0,40,1,227,2.75893
1,0,18983,106637,0,0,40,1,0,2.75893
1,1,212,2023,0,0,48,1,268,2.84613
1,0,18983,106211,0,0,48,1,0,2.84613
1,1,430,4254,0,0,42,1,577,2.7586
1,0,18983,105248,0,0,42,1,0,2.7586
1,1,175,1695,0,0,47,1,197,2.90653
1,0,18983,108960,0,0,47,1,0,2.90653
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,240,2316,0,0,42,1,279,3.10586
1,0,18983,120465,0,0,42,1,0,3.10586
1,1,207,2084,0,0,40,1,239,2.95042
1,0,18983,120057,0,0,40,1,0,2.95042
1,1,243,2328,0,0,47,1,305,3.02517
1,0,18983,117860,0,0,47,1,0,3.02517
1,1,229,2281,0,0,42,1,279,2.95856
1,0,18983,120120,0,0,42,1,0,2.95856
1,1,213,2021,0,0,47,1,285,3.13585
1,0,18983,122345,0,0,47,1,0,3.13585
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,431,5032,0,0,151,1,485,4.0357
1,0,38963,247330,0,0,151,1,0,4.0357
1,1,454,4780,0,0,148,1,528,4.0261
1,0,38963,228098,0,0,148,1,0,4.0261
1,1,403,4129,0,0,152,1,454,4.07669
1,0,38963,230892,0,0,152,1,0,4.07669
1,1,346,3663,0,0,149,1,398,3.89338
1,0,38963,229686,0,0,149,1,0,3.89338
1,1,396,4277,0,0,150,1,448,4.08892
1,0,38963,233430,0,0,150,1,0,4.08892
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,414,4392,0,0,151,1,468,4.28287
1,0,38963,251102,0,0,151,1,0,4.28287
1,1,440,4158,0,0,149,1,508,4.26558
1,0,38963,225577,0,0,149,1,0,4.26558
1,1,428,4024,0,0,151,1,494,4.3267
1,0,38963,229485,0,0,151,1,0,4.3267
1,1,375,3670,0,0,149,1,425,4.13258
1,0,38963,228023,0,0,149,1,0,4.13258
1,1,417,4097,0,0,151,1,479,4.32446
1,0,38963,226338,0,0,151,1,0,4.32446
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,228,1293,0,0,63,1,281,5.04664
1,0,38963,136088,0,0,63,1,0,5.04664
1,1,249,1394,0,0,63,1,314,5.04896
1,0,38963,137971,0,0,63,1,0,5.04896
1,1,210,1301,0,0,63,1,264,5.0965
1,0,38963,151058,0,0,63,1,0,5.0965
1,1,223,1365,0,0,63,1,276,5.02226
1,0,38963,154165,0,0,63,1,0,5.02226
1,1,269,1744,0,0,63,1,316,5.06678
1,0,38963,161411,0,0,63,1,0,5.06678
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,216,1399,0,0,63,1,271,5.39195
1,0,38963,174806,0,0,63,1,0,5.39195
1,1,234,1465,0,0,63,1,303,5.40851
1,0,38963,173853,0,0,63,1,0,5.40851
1,1,224,1397,0,0,63,1,291,5.41818
1,0,38963,167078,0,0,63,1,0,5.41818
1,1,223,1238,0,0,63,1,282,5.3526
1,0,38963,153462,0,0,63,1,0,5.3526
1,1,217,1201,0,0,63,1,292,5.39554
1,0,38963,149040,0,0,63,1,0,5.39554
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,245,2586,0,0,48,1,305,5.78923
1,0,38963,230547,0,0,48,1,0,5.78923
1,1,190,1743,0,0,40,1,233,5.47523
1,0,38963,202706,0,0,40,1,0,5.47523
1,1,176,1549,0,0,48,1,203,5.64972
1,0,38963,200314,0,0,48,1,0,5.64972
1,1,340,3234,0,0,42,1,391,5.47421
1,0,38963,229780,0,0,42,1,0,5.47421
1,1,214,2312,0,0,47,1,263,5.7676
1,0,38963,239541,0,0,47,1,0,5.7676
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,205,2144,0,0,42,1,227,6.16697
1,0,38963,252888,0,0,42,1,0,6.16697
1,1,205,2129,0,0,40,1,243,5.84054
1,0,38963,244537,0,0,40,1,0,5.84054
1,1,218,2026,0,0,48,1,253,5.98827
1,0,38963,239118,0,0,48,1,0,5.98827
1,1,274,2656,0,0,42,1,344,5.86267
1,0,38963,231478,0,0,42,1,0,5.86267
1,1,286,2719,0,0,47,1,369,6.21353
1,0,38963,232528,0,0,47,1,0,6.21353
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,3540,533547,0,0,1488,1,3689,2.00684
1,1,3383,537547,0,0,1477,1,3512,1.97756
1,1,3451,552618,0,0,1477,1,3577,1.9932
1,1,3533,577495,0,0,1488,1,3676,2.00006
1,1,3391,562408,0,0,1477,1,3515,1.9881
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,6110,1.05335e+06,0,0,1496,1,6257,2.14047
1,1,6004,1.05641e+06,0,0,1479,1,6161,2.10754
1,1,6012,1.08224e+06,0,0,1478,1,6170,2.12437
1,1,6070,1.12931e+06,0,0,1493,1,6267,2.13224
1,1,6055,1.14894e+06,0,0,1482,1,6195,2.11785
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,621,83138,0,0,198,1,759,2.56712
1,1,685,95472,0,0,198,1,873,2.56241
1,1,705,99931,0,0,198,1,858,2.56313
1,1,581,82508,0,0,198,1,706,2.56033
1,1,602,87445,0,0,198,1,732,2.56282
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,3562,594713,0,0,1486,1,3727,3.98235
1,1,3356,563682,0,0,1479,1,3529,3.9238
1,1,3366,573881,0,0,1476,1,3547,3.95544
1,1,3511,613984,0,0,1488,1,3694,3.96886
1,1,3320,599272,0,0,1480,1,3479,3.94571
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,3650,665230,0,0,1492,1,3842,4.22691
1,1,3458,638782,0,0,1479,1,3637,4.16081
1,1,3417,641747,0,0,1476,1,3612,4.19435
1,1,3546,684580,0,0,1494,1,3722,4.21039
1,1,3526,703478,0,0,1480,1,3707,4.18301
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,710,103730,0,0,198,1,899,5.09608
1,1,643,91816,0,0,198,1,763,5.08408
1,1,724,109699,0,0,198,1,907,5.08588
1,1,686,102763,0,0,198,1,879,5.08056
1,1,660,102701,0,0,198,1,832,5.08578
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,719,113901,0,0,198,1,900,5.40889
1,1,1026,170884,0,0,198,1,1252,5.4301
1,1,703,116316,0,0,198,1,895,5.42939
1,1,667,111283,0,0,198,1,798,5.42351
1,1,655,112808,0,0,198,1,831,5.42474
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,751,178613,0,0,137,1,894,5.81935
1,1,723,174449,0,0,135,1,873,5.6694
1,1,759,188456,0,0,131,1,913,5.59566
1,1,721,179413,0,0,151,1,866,5.76142
1,1,851,209173,0,0,133,1,1046,5.65805
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,693,168502,0,0,136,1,827,6.20837
1,1,789,194581,0,0,135,1,992,6.02571
1,1,867,215602,0,0,119,1,1032,5.99502
1,1,887,221611,0,0,153,1,1071,6.17046
1,1,814,202867,0,0,134,1,948,6.07505
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,2837,714766,0,0,1486,1,3061,5.96442
1,1,3167,721489,0,0,1482,1,3402,5.87664
1,1,2893,675538,0,0,1476,1,3129,5.92411
1,1,2980,717028,0,0,1488,1,3199,5.94423
1,1,2741,680245,0,0,1479,1,2940,5.9097
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,2914,838946,0,0,1492,1,3158,6.32529
1,1,2665,769256,0,0,1480,1,2883,6.22602
1,1,2592,741458,0,0,1476,1,2825,6.27595
1,1,2744,801441,0,0,1494,1,2950,6.30038
1,1,2763,919948,0,0,1480,1,2973,6.25965
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,843,186203,0,0,198,1,1047,7.63399
1,1,1087,223902,0,0,198,1,1402,7.61509
1,1,832,162957,0,0,198,1,1065,7.61765
1,1,807,185607,0,0,198,1,1045,7.60979
1,1,791,177370,0,0,198,1,1047,7.61754
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,854,161687,0,0,198,1,1140,8.09656
1,1,966,184559,0,0,198,1,1282,8.12857
1,1,927,176599,0,0,198,1,1198,8.12872
1,1,936,181646,0,0,198,1,1287,8.11881
1,1,772,185883,0,0,198,1,986,8.12043
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,885,288158,0,0,137,1,1111,8.71696
1,1,782,250195,0,0,135,1,940,8.49252
1,1,966,264129,0,0,129,1,1254,8.38537
1,1,918,254905,0,0,151,1,1215,8.62948
1,1,956,266354,0,0,133,1,1225,8.47479
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,763,218082,0,0,136,1,951,9.29442
1,1,960,299573,0,0,135,1,1246,9.02416
1,1,877,260891,0,0,119,1,1086,8.97433
1,1,713,191686,0,0,153,1,816,9.23615
1,1,855,239847,0,0,134,1,996,9.097
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,412,3992,0,0,151,1,483,6.04403
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,412,5416,0,0,151,1,483,6.04403
1,0,58943,401315,0,0,151,1,0,6.04403
1,1,428,5431,0,0,148,1,509,6.0301
1,0,58943,326708,0,0,148,1,0,6.0301
1,1,278,2336,0,0,152,1,343,6.10583
1,0,58943,308021,0,0,152,1,0,6.10583
1,1,362,3223,0,0,149,1,432,5.82994
1,0,58943,308930,0,0,149,1,0,5.82994
1,1,380,3373,0,0,150,1,442,6.1246
1,0,58943,307781,0,0,150,1,0,6.1246
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,352,3173,0,0,151,1,408,6.40935
1,0,58943,330837,0,0,151,1,0,6.40935
1,1,379,3330,0,0,149,1,434,6.38384
1,0,58943,328709,0,0,149,1,0,6.38384
1,1,358,3119,0,0,151,1,438,6.47434
1,0,58943,330162,0,0,151,1,0,6.47434
1,1,324,2864,0,0,149,1,394,6.18246
1,0,58943,331536,0,0,149,1,0,6.18246
1,1,382,3390,0,0,151,1,444,6.4727
1,0,58943,332087,0,0,151,1,0,6.4727
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,244,1329,0,0,63,1,313,7.55781
1,0,58943,199232,0,0,63,1,0,7.55781
1,1,295,1609,0,0,63,1,374,7.56223
1,0,58943,199635,0,0,63,1,0,7.56223
1,1,247,1321,0,0,63,1,321,7.63367
1,0,58943,199596,0,0,63,1,0,7.63367
1,1,292,1583,0,0,63,1,392,7.52326
1,0,58943,200288,0,0,63,1,0,7.52326
1,1,317,1730,0,0,63,1,391,7.58902
1,0,58943,200567,0,0,63,1,0,7.58902
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,222,1209,0,0,63,1,278,8.06829
1,0,58943,216755,0,0,63,1,0,8.06829
1,1,274,1488,0,0,63,1,339,8.09601
1,0,58943,219254,0,0,63,1,0,8.09601
1,1,241,1346,0,0,63,1,310,8.1098
1,0,58943,228341,0,0,63,1,0,8.1098
1,1,291,1636,0,0,63,1,358,8.01544
1,0,58943,226955,0,0,63,1,0,8.01544
1,1,259,1457,0,0,63,1,363,8.07733
1,0,58943,226146,0,0,63,1,0,8.07733
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,268,2409,0,0,48,1,332,8.67097
1,0,58943,305086,0,0,48,1,0,8.67097
1,1,232,2102,0,0,40,1,314,8.20023
1,0,58943,313855,0,0,40,1,0,8.20023
1,1,223,2004,0,0,48,1,283,8.46248
1,0,58943,312514,0,0,48,1,0,8.46248
1,1,274,2582,0,0,42,1,312,8.19927
1,0,58943,311049,0,0,42,1,0,8.19927
1,1,234,2087,0,0,47,1,294,8.63754
1,0,58943,309469,0,0,47,1,0,8.63754
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,254,2275,0,0,42,1,336,9.23504
1,0,58943,334733,0,0,42,1,0,9.23504
1,1,292,2628,0,0,40,1,385,8.74052
1,0,58943,338903,0,0,40,1,0,8.74052
1,1,264,2367,0,0,48,1,320,8.96732
1,0,58943,340296,0,0,48,1,0,8.96732
1,1,283,2594,0,0,42,1,350,8.77633
1,0,58943,340801,0,0,42,1,0,8.77633
1,1,258,2347,0,0,47,1,307,9.3019
1,0,58943,341727,0,0,47,1,0,9.3019
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,399,4019,0,0,151,1,464,8.05424
1,0,78923,452711,0,0,151,1,0,8.05424
1,1,412,4072,0,0,148,1,501,8.03543
1,0,78923,488943,0,0,148,1,0,8.03543
1,1,337,3283,0,0,152,1,419,8.13666
1,0,78923,484095,0,0,152,1,0,8.13666
1,1,326,3216,0,0,149,1,397,7.76912
1,0,78923,489171,0,0,149,1,0,7.76912
1,1,355,3534,0,0,150,1,422,8.16136
1,0,78923,461745,0,0,150,1,0,8.16136
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,341,3412,0,0,151,1,423,8.53897
1,0,78923,560212,0,0,151,1,0,8.53897
1,1,400,3922,0,0,149,1,483,8.50487
1,0,78923,586539,0,0,149,1,0,8.50487
1,1,365,4216,0,0,151,1,435,8.62591
1,0,78923,586320,0,0,151,1,0,8.62591
1,1,336,3973,0,0,149,1,413,8.2358
1,0,78923,615239,0,0,149,1,0,8.2358
1,1,360,4731,0,0,151,1,433,8.62293
1,0,78923,642837,0,0,151,1,0,8.62293
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,285,1881,0,0,63,1,369,10.0716
1,0,78923,374984,0,0,63,1,0,10.0716
1,1,314,1878,0,0,63,1,398,10.0775
1,0,78923,315321,0,0,63,1,0,10.0775
1,1,313,1997,0,0,63,1,408,10.1738
1,0,78923,345568,0,0,63,1,0,10.1738
1,1,280,1891,0,0,63,1,378,10.0249
1,0,78923,381638,0,0,63,1,0,10.0249
1,1,315,1806,0,0,63,1,395,10.1133
1,0,78923,347465,0,0,63,1,0,10.1133
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,298,1731,0,0,63,1,380,10.7501
1,0,78923,328479,0,0,63,1,0,10.7501
1,1,302,1985,0,0,63,1,370,10.7861
1,0,78923,399555,0,0,63,1,0,10.7861
1,1,302,1966,0,0,63,1,401,10.8061
1,0,78923,651025,0,0,63,1,0,10.8061
1,1,308,2567,0,0,63,1,414,10.6787
1,0,78923,501418,0,0,63,1,0,10.6787
1,1,285,2373,0,0,63,1,368,10.7622
1,0,78923,494174,0,0,63,1,0,10.7622
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,238,2906,0,0,48,1,287,11.5562
1,0,78923,619832,0,0,48,1,0,11.5562
1,1,239,2783,0,0,40,1,299,10.9301
1,0,78923,630577,0,0,40,1,0,10.9301
1,1,245,2318,0,0,48,1,309,11.278
1,0,78923,453810,0,0,48,1,0,11.278
1,1,406,3997,0,0,42,1,485,10.9278
1,0,78923,473577,0,0,42,1,0,10.9278
1,1,272,2562,0,0,47,1,338,11.5113
1,0,78923,451291,0,0,47,1,0,11.5113
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,308,3609,0,0,42,1,403,12.3069
1,0,78923,611532,0,0,42,1,0,12.3069
1,1,348,3537,0,0,40,1,471,11.6481
1,0,78923,618697,0,0,40,1,0,11.6481
1,1,263,3327,0,0,48,1,331,11.9475
1,0,78923,629646,0,0,48,1,0,11.9475
1,1,365,4911,0,0,42,1,506,11.6943
1,0,78923,644904,0,0,42,1,0,11.6943
1,1,318,3183,0,0,47,1,400,12.3931
1,0,78923,536344,0,0,47,1,0,12.3931
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,391,4564,0,0,151,1,491,10.0652
1,0,98903,733045,0,0,151,1,0,10.0652
1,1,389,4443,0,0,148,1,487,10.0419
1,0,98903,743586,0,0,148,1,0,10.0419
1,1,365,4343,0,0,152,1,466,10.1685
1,0,98903,758530,0,0,152,1,0,10.1685
1,1,376,4376,0,0,149,1,471,9.70887
1,0,98903,751897,0,0,149,1,0,9.70887
1,1,379,4465,0,0,150,1,461,10.1996
1,0,98903,723886,0,0,150,1,0,10.1996
Is MD?,Is DDD?,BP Explored,Run-Time,Add Run-Time,SP Run-Time,#Arcs in Soln,#Subpaths in Soln,Iterations,Opt Obj
1,1,348,4136,0,0,151,1,449,10.6696
1,0,98903,766208,0,0,151,1,0,10.6696
1,1,381,5422,0,0,149,1,463,10.627
1,0,98903,911078,0,0,149,1,0,10.627
